region,country,weather_station,station_code,data_format,url
4,USA,Menominee.AWOS,726487,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MI_Menominee.AWOS.726487_TMY3.zip
4,USA,Mount.Clemens-Selfridge.ANGB,725377,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MI_Mount.Clemens-Selfridge.ANGB.725377_TMY3.zip
4,USA,Muskegon,726360,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_MI_Muskegon.726360_TMY2.zip
4,USA,Muskegon.County.AP,726360,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MI_Muskegon.County.AP.726360_TMY3.zip
4,USA,Oakland.County.Intl.AP,726375,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MI_Oakland.County.Intl.AP.726375_TMY3.zip
4,USA,Oscoda-Wurtsmith.AFB,726395,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MI_Oscoda-Wurtsmith.AFB.726395_TMY3.zip
4,USA,Pellston-Emmet.County.AP,727347,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MI_Pellston-Emmet.County.AP.727347_TMY3.zip
4,USA,Rhinelander-Oneida.County.AP,727415,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MI_Rhinelander-Oneida.County.AP.727415_TMY3.zip
4,USA,Saginaw-Tri.City.Intl.AP,726379,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MI_Saginaw-Tri.City.Intl.AP.726379_TMY3.zip
4,USA,Sault.Ste.Marie-Sanderson.Field,727340,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_MI_Sault.Ste.Marie-Sanderson.Field.727340_TMY.zip
4,USA,Sault.Ste.Marie-Sanderson.Field,727340,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MI_Sault.Ste.Marie-Sanderson.Field.727340_TMY3.zip
4,USA,Sault.Ste.Marie,727340,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_MI_Sault.Ste.Marie.727340_TMY2.zip
4,USA,St.Clair.County.Intl.AP,725384,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MI_St.Clair.County.Intl.AP.725384_TMY3.zip
4,USA,Traverse.City-Cherry.Capital.AP,726387,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_MI_Traverse.City-Cherry.Capital.AP.726387_TMY.zip
4,USA,Traverse.City-Cherry.Capital.AP,726387,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MI_Traverse.City-Cherry.Capital.AP.726387_TMY3.zip
4,USA,Traverse.City,726387,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_MI_Traverse.City.726387_TMY2.zip
4,USA,Aitkin.AWOS,727504,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Aitkin.AWOS.727504_TMY3.zip
4,USA,Albert.Lea.AWOS,726589,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Albert.Lea.AWOS.726589_TMY3.zip
4,USA,Alexandria.Muni.AP,726557,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Alexandria.Muni.AP.726557_TMY3.zip
4,USA,Austin.Muni.AP,727566,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Austin.Muni.AP.727566_TMY3.zip
4,USA,Baudette.Intl.AP,727476,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Baudette.Intl.AP.727476_TMY3.zip
4,USA,Bemidji.Muni.AP,727550,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Bemidji.Muni.AP.727550_TMY3.zip
4,USA,Benson.Muni.AP,727507,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Benson.Muni.AP.727507_TMY3.zip
4,USA,Brainerd-Crow.Wing.County.AP,726555,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Brainerd-Crow.Wing.County.AP.726555_TMY3.zip
4,USA,Cambridge.Muni.AP,727503,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Cambridge.Muni.AP.727503_TMY3.zip
4,USA,Cloquet.AWOS,726558,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Cloquet.AWOS.726558_TMY3.zip
4,USA,Crane.Lake.AWOS,727473,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Crane.Lake.AWOS.727473_TMY3.zip
4,USA,Crookston.Muni.Field,727452,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Crookston.Muni.Field.727452_TMY3.zip
4,USA,Detroit.Lakes.AWOS,727457,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Detroit.Lakes.AWOS.727457_TMY3.zip
4,USA,Duluth,727450,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Duluth.727450_TMY2.zip
4,USA,Duluth.Intl.AP,727450,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Duluth.Intl.AP.727450_TMY.zip
4,USA,Duluth.Intl.AP,727450,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Duluth.Intl.AP.727450_TMY3.zip
4,USA,Edin.Prairie-Flying.Cloud.AP,726579,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Edin.Prairie-Flying.Cloud.AP.726579_TMY3.zip
4,USA,Ely.Muni.AP,727459,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Ely.Muni.AP.727459_TMY3.zip
4,USA,Eveleth.Muni.AWOS,727474,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Eveleth.Muni.AWOS.727474_TMY3.zip
4,USA,Fairmont.Muni.AWOS,726586,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Fairmont.Muni.AWOS.726586_TMY3.zip
4,USA,Faribault.Muni.AWOS,726563,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Faribault.Muni.AWOS.726563_TMY3.zip
4,USA,Fergus.Falls.AWOS,726560,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Fergus.Falls.AWOS.726560_TMY3.zip
4,USA,Fosston.AWOS,727505,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Fosston.AWOS.727505_TMY3.zip
4,USA,Glenwood.AWOS,726547,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Glenwood.AWOS.726547_TMY3.zip
4,USA,Grand.Rapids.AWOS,727458,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Grand.Rapids.AWOS.727458_TMY3.zip
4,USA,Hallock,727478,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Hallock.727478_TMY3.zip
4,USA,Hibbing-Chisholm.Hibbing.AP,727455,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Hibbing-Chisholm.Hibbing.AP.727455_TMY3.zip
4,USA,Hutchinson.AWOS,726569,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Hutchinson.AWOS.726569_TMY3.zip
4,USA,International.Falls,727470,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_International.Falls.727470_TMY2.zip
4,USA,International.Falls.Intl.AP,727470,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_International.Falls.Intl.AP.727470_TMY.zip
4,USA,International.Falls.Intl.AP,727470,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_International.Falls.Intl.AP.727470_TMY3.zip
4,USA,Litchfield.Muni.AP,726583,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Litchfield.Muni.AP.726583_TMY3.zip
4,USA,Little.Falls.AWOS,726578,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Little.Falls.AWOS.726578_TMY3.zip
4,USA,Mankato.AWOS,726585,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Mankato.AWOS.726585_TMY3.zip
4,USA,Marshall.Muni-Ryan.Field.AWOS,726559,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Marshall.Muni-Ryan.Field.AWOS.726559_TMY3.zip
4,USA,Minneapolis-Crystal.AP,726575,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Minneapolis-Crystal.AP.726575_TMY3.zip
4,USA,Minneapolis-St.Paul,726580,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Minneapolis-St.Paul.726580_TMY2.zip
4,USA,Minneapolis-St.Paul.Intl.AP,726580,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Minneapolis-St.Paul.Intl.AP.726580_TMY.zip
4,USA,Minneapolis-St.Paul.Intl.AP,726580,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Minneapolis-St.Paul.Intl.AP.726580_TMY3.zip
4,USA,Mora.Muni.AWOS,727475,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Mora.Muni.AWOS.727475_TMY3.zip
4,USA,Morris.Muni.AWOS,726565,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Morris.Muni.AWOS.726565_TMY3.zip
4,USA,New.Ulm.Muni.AWOS,726567,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_New.Ulm.Muni.AWOS.726567_TMY3.zip
4,USA,Orr.Rgnl.AP,726544,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Orr.Rgnl.AP.726544_TMY3.zip
4,USA,Owatonna.AWOS,726568,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Owatonna.AWOS.726568_TMY3.zip
4,USA,Park.Rapids.Muni.AP,727453,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Park.Rapids.Muni.AP.727453_TMY3.zip
4,USA,Pipestone.AWOS,726566,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Pipestone.AWOS.726566_TMY3.zip
4,USA,Red.Wing.Muni.AP,726564,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Red.Wing.Muni.AP.726564_TMY3.zip
4,USA,Redwood.Falls.Muni.AP,726556,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Redwood.Falls.Muni.AP.726556_TMY3.zip
4,USA,Rochester,726440,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Rochester.726440_TMY2.zip
4,USA,Rochester.Intl.AP,726440,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Rochester.Intl.AP.726440_TMY.zip
4,USA,Rochester.Intl.AP,726440,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Rochester.Intl.AP.726440_TMY3.zip
4,USA,Roseau.Muni.AWOS,727477,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Roseau.Muni.AWOS.727477_TMY3.zip
4,USA,Saint.Cloud,726550,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Saint.Cloud.726550_TMY2.zip
4,USA,Silver.Bay.Muni.AP,727556,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Silver.Bay.Muni.AP.727556_TMY3.zip
4,USA,South.St.Paul.Muni.AP,726603,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_South.St.Paul.Muni.AP.726603_TMY3.zip
4,USA,St.Cloud.Muni.AP,726550,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_St.Cloud.Muni.AP.726550_TMY3.zip
4,USA,St.Paul-Downtown.AP,726584,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_St.Paul-Downtown.AP.726584_TMY3.zip
4,USA,Thief.River.AWOS,727555,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Thief.River.AWOS.727555_TMY3.zip
4,USA,Two.Harbors.Muni.AP,727444,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Two.Harbors.Muni.AP.727444_TMY3.zip
4,USA,Wheaton.AWOS,727533,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Wheaton.AWOS.727533_TMY3.zip
4,USA,Willmar.Muni.AP,726576,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Willmar.Muni.AP.726576_TMY3.zip
4,USA,Winona.Muni.AWOS,726588,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Winona.Muni.AWOS.726588_TMY3.zip
4,USA,Worthington.AWOS,726587,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MN_Worthington.AWOS.726587_TMY3.zip
4,USA,Cape.Girardeau.Muni.AP,723489,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MO_Cape.Girardeau.Muni.AP.723489_TMY3.zip
4,USA,Columbia,724450,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_MO_Columbia.724450_TMY2.zip
4,USA,Columbia.Rgnl.AP,724450,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_MO_Columbia.Rgnl.AP.724450_TMY.zip
4,USA,Columbia.Rgnl.AP,724450,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MO_Columbia.Rgnl.AP.724450_TMY3.zip
4,USA,Farmington.Rgnl.AP,724454,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MO_Farmington.Rgnl.AP.724454_TMY3.zip
4,USA,Fort.Leonard.Wood-Forney.AAF,724457,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MO_Fort.Leonard.Wood-Forney.AAF.724457_TMY3.zip
4,USA,Jefferson.City.Mem.AP,724458,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MO_Jefferson.City.Mem.AP.724458_TMY3.zip
4,USA,Joplin.Muni.AP,723495,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MO_Joplin.Muni.AP.723495_TMY3.zip
4,USA,Kaiser-Lee.Fine.Mem.AWOS,724459,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MO_Kaiser-Lee.Fine.Mem.AWOS.724459_TMY3.zip
4,USA,Kansas.City,724460,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_MO_Kansas.City.724460_TMY2.zip
4,USA,Kansas.City.Downtown.AP,724463,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MO_Kansas.City.Downtown.AP.724463_TMY3.zip
4,USA,Kansas.City.Intl.AP,724460,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MO_Kansas.City.Intl.AP.724460_TMY3.zip
4,USA,Kirksville.Muni.AP,724455,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MO_Kirksville.Muni.AP.724455_TMY3.zip
4,USA,Poplar.Bluff.AWOS,723300,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MO_Poplar.Bluff.AWOS.723300_TMY3.zip
4,USA,Rolla.National.AP,724456,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MO_Rolla.National.AP.724456_TMY3.zip
4,USA,Springfield,724400,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_MO_Springfield.724400_TMY2.zip
4,USA,Springfield.Rgnl.AP,724400,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_MO_Springfield.Rgnl.AP.724400_TMY.zip
4,USA,Springfield.Rgnl.AP,724400,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MO_Springfield.Rgnl.AP.724400_TMY3.zip
4,USA,St.Joseph-Rosecrans.Mem.AP,724490,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MO_St.Joseph-Rosecrans.Mem.AP.724490_TMY3.zip
4,USA,St.Louis-Lambert.Intl.AP,724340,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_MO_St.Louis-Lambert.Intl.AP.724340_TMY.zip
4,USA,St.Louis-Lambert.Intl.AP,724340,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MO_St.Louis-Lambert.Intl.AP.724340_TMY3.zip
4,USA,St.Louis-Spirit.of.St.Louis.AP,724345,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MO_St.Louis-Spirit.of.St.Louis.AP.724345_TMY3.zip
4,USA,St.Louis,724340,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_MO_St.Louis.724340_TMY2.zip
4,USA,Whiteman.AFB,724467,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MO_Whiteman.AFB.724467_TMY3.zip
4,USA,Biloxi-Keesler.AFB,747686,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MS_Biloxi-Keesler.AFB.747686_TMY3.zip
4,USA,Columbus.AFB,723306,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MS_Columbus.AFB.723306_TMY3.zip
4,USA,Golden.Triangle.Rgnl.AWOS,723307,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MS_Golden.Triangle.Rgnl.AWOS.723307_TMY3.zip
4,USA,Greenville.Muni.AP,722356,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MS_Greenville.Muni.AP.722356_TMY3.zip
4,USA,Greenwood-Leflore.AP,722359,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MS_Greenwood-Leflore.AP.722359_TMY3.zip
4,USA,Gulfport-Biloxi.Intl.AP,747685,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MS_Gulfport-Biloxi.Intl.AP.747685_TMY3.zip
4,USA,Hattiesburg-Laurel.AP,722348,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MS_Hattiesburg-Laurel.AP.722348_TMY3.zip
4,USA,Jackson,722350,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_MS_Jackson.722350_TMY2.zip
4,USA,Jackson.Intl.AP,722350,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_MS_Jackson.Intl.AP.722350_TMY.zip
4,USA,Jackson.Intl.AP,722350,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MS_Jackson.Intl.AP.722350_TMY3.zip
4,USA,McComb-Pike.Co.AP,722358,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MS_McComb-Pike.Co.AP.722358_TMY3.zip
4,USA,Meridian-Key.Field,722340,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_MS_Meridian-Key.Field.722340_TMY.zip
4,USA,Meridian-Key.Field,722340,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MS_Meridian-Key.Field.722340_TMY3.zip
4,USA,Meridian,722340,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_MS_Meridian.722340_TMY2.zip
4,USA,Meridian.NAS,722345,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MS_Meridian.NAS.722345_TMY3.zip
4,USA,Natchez-Hardy.Anders.Field,722357,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MS_Natchez-Hardy.Anders.Field.722357_TMY3.zip
4,USA,Tupelo.Muni-C.D.Lemons.AP,723320,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MS_Tupelo.Muni-C.D.Lemons.AP.723320_TMY3.zip
4,USA,Billings-Logan.Intl.AP,726770,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Billings-Logan.Intl.AP.726770_TMY.zip
4,USA,Billings-Logan.Intl.AP,726770,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Billings-Logan.Intl.AP.726770_TMY3.zip
4,USA,Billings,726770,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Billings.726770_TMY2.zip
4,USA,Bozeman-Gallatin.Field,726797,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Bozeman-Gallatin.Field.726797_TMY3.zip
4,USA,Butte-Bert.Mooney.AP,726785,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Butte-Bert.Mooney.AP.726785_TMY3.zip
4,USA,Cut.Bank,727796,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Cut.Bank.727796_TMY2.zip
4,USA,Cut.Bank.Muni.AP,727796,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Cut.Bank.Muni.AP.727796_TMY.zip
4,USA,Cut.Bank.Muni.AP,727796,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Cut.Bank.Muni.AP.727796_TMY3.zip
4,USA,Dillon,726796,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Dillon.726796_TMY.zip
4,USA,Glasgow,727680,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Glasgow.727680_TMY2.zip
4,USA,Glasgow.Intl.AP,727680,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Glasgow.Intl.AP.727680_TMY.zip
4,USA,Glasgow.Intl.AP,727680,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Glasgow.Intl.AP.727680_TMY3.zip
4,USA,Glendive.AWOS,726676,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Glendive.AWOS.726676_TMY3.zip
4,USA,Great.Falls,727755,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Great.Falls.727755_TMY2.zip
4,USA,Great.Falls.Intl.AP,727750,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Great.Falls.Intl.AP.727750_TMY.zip
4,USA,Great.Falls.Intl.AP,727750,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Great.Falls.Intl.AP.727750_TMY3.zip
4,USA,Havre.City-County.AP,727770,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Havre.City-County.AP.727770_TMY3.zip
4,USA,Helena,727720,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Helena.727720_TMY2.zip
4,USA,Helena.Rgnl.AP,727720,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Helena.Rgnl.AP.727720_TMY.zip
4,USA,Helena.Rgnl.AP,727720,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Helena.Rgnl.AP.727720_TMY3.zip
4,USA,Kalispell-Glacier.Park.Intl.AP,727790,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Kalispell-Glacier.Park.Intl.AP.727790_TMY3.zip
4,USA,Kalispell,727790,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Kalispell.727790_TMY2.zip
4,USA,Lewistown,726776,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Lewistown.726776_TMY2.zip
4,USA,Lewistown.Muni.AP,726776,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Lewistown.Muni.AP.726776_TMY.zip
4,USA,Lewistown.Muni.AP,726776,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Lewistown.Muni.AP.726776_TMY3.zip
4,USA,Livingston-Mission.Field,726798,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Livingston-Mission.Field.726798_TMY3.zip
4,USA,Miles.City,742300,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Miles.City.742300_TMY2.zip
4,USA,Miles.City.Muni.AP,742300,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Miles.City.Muni.AP.742300_TMY.zip
4,USA,Miles.City.Muni.AP,742300,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Miles.City.Muni.AP.742300_TMY3.zip
4,USA,Missoula,727730,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Missoula.727730_TMY2.zip
4,USA,Missoula.Intl.AP,727730,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Missoula.Intl.AP.727730_TMY.zip
4,USA,Missoula.Intl.AP,727730,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Missoula.Intl.AP.727730_TMY3.zip
4,USA,Sidney-Richland.Muni.AP,727687,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Sidney-Richland.Muni.AP.727687_TMY3.zip
4,USA,Wolf.Point.Intl.AP,727686,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_MT_Wolf.Point.Intl.AP.727686_TMY3.zip
4,USA,Asheville,723150,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Asheville.723150_TMY2.zip
4,USA,Asheville.Rgnl.AP,723150,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Asheville.Rgnl.AP.723150_TMY.zip
4,USA,Asheville.Rgnl.AP,723150,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Asheville.Rgnl.AP.723150_TMY3.zip
4,USA,Cape.Hatteras,723040,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Cape.Hatteras.723040_TMY.zip
4,USA,Cape.Hatteras,723040,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Cape.Hatteras.723040_TMY2.zip
4,USA,Cape.Hatteras,723040,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Cape.Hatteras.723040_TMY3.zip
4,USA,Charlotte-Douglas.Intl.AP,723140,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Charlotte-Douglas.Intl.AP.723140_TMY.zip
4,USA,Charlotte-Douglas.Intl.AP,723140,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Charlotte-Douglas.Intl.AP.723140_TMY3.zip
4,USA,Charlotte,723140,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Charlotte.723140_TMY2.zip
4,USA,Cherry.Point.MCAS,723090,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Cherry.Point.MCAS.723090_TMY.zip
4,USA,Cherry.Point.MCAS,723090,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Cherry.Point.MCAS.723090_TMY3.zip
4,USA,Elizabeth.City.CGAS,746943,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Elizabeth.City.CGAS.746943_TMY3.zip
4,USA,Fayetteville-Pope.AFB,723030,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Fayetteville-Pope.AFB.723030_TMY3.zip
4,USA,Fayetteville.Muni.AP,723035,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Fayetteville.Muni.AP.723035_TMY3.zip
4,USA,Fort.Bragg-Simmons.AAF,746930,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Fort.Bragg-Simmons.AAF.746930_TMY3.zip
4,USA,Goldsboro-Seymour.Johnson.AFB,723066,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Goldsboro-Seymour.Johnson.AFB.723066_TMY3.zip
4,USA,Greensboro-Piedmont.Triad.Intl.AP,723170,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Greensboro-Piedmont.Triad.Intl.AP.723170_TMY.zip
4,USA,Greensboro-Piedmont.Triad.Intl.AP,723170,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Greensboro-Piedmont.Triad.Intl.AP.723170_TMY3.zip
4,USA,Greensboro,723170,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Greensboro.723170_TMY2.zip
4,USA,Hickory.Rgnl.AP,723145,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Hickory.Rgnl.AP.723145_TMY3.zip
4,USA,Jacksonville.AWOS,723069,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Jacksonville.AWOS.723069_TMY3.zip
4,USA,Kinston.Stallings.AFB,723067,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_NC_Kinston.Stallings.AFB.723067_TMY3.zip
